SAND,CLAY,SILT,BD,KSAT,SAT,DUL,LL,AirDry,PO,SWCON,CONA,DiffusConst,XF_maize,KL_maize,e,PH,CO,CEC,SW,TOP_LAYER,BOT_LAYER,THICK,RootCN,RootWt,id_cell,id_within_cell
35.0,22.0,43.0,1.63,11.876248938472877,0.3825757575757576,0.273,0.14800000000000002,0.14800000000000002,0.3849056603773585,0.29073529411764704,3.8,40.0,1.0,0.05872171970051103,0.5,7.41,0.872093023255814,18.4,0.273,400,600,200,45,1000,1144,2
35.0,22.0,43.0,1.63,11.876248938472877,0.3825757575757576,0.273,0.14800000000000002,0.14800000000000002,0.3849056603773585,0.29073529411764704,3.8,40.0,1.0,0.05872171970051103,0.5,7.41,0.872093023255814,18.4,0.273,600,800,200,45,1000,1144,2
35.0,22.0,43.0,1.63,11.876248938472877,0.3825757575757576,0.273,0.14800000000000002,0.14800000000000002,0.3849056603773585,0.29073529411764704,3.8,40.0,1.0,0.05872171970051103,0.5,7.41,0.872093023255814,18.4,0.273,800,1000,200,45,1000,1144,2
44.6,18.16,37.24,1.6396,21.162264587802444,0.3789393939393941,0.23364,0.12304000000000001,0.12304000000000001,0.3812830188679246,0.3872650553290623,3.704,40.0,0.136,0.032372586983397116,0.5,7.41,0.4534883720930233,15.04,0.23364,1000,1500,500,45,1000,1144,2
45.0,18.0,37.0,1.64,21.54918190652451,0.37878787878787884,0.232,0.122,0.122,0.38113207547169814,0.3912871287128713,3.7,40.0,0.1,0.03127470645351737,0.5,7.41,0.436046511627907,14.9,0.232,1500,2000,500,45,1000,1144,2
22.0,22.0,56.0,1.5,7.963232553287335,0.41,0.3,0.17,0.15300000000000002,0.4339622641509434,0.3086956521739131,3.8,40.0,1.0,0.08,0.5,7.41,1.453488372093023,18.0,0.3,0,50,50,45,1000,1157,1
22.0,22.0,56.0,1.5,7.963232553287335,0.41,0.3,0.17,0.15300000000000002,0.4339622641509434,0.3086956521739131,3.8,40.0,1.0,0.08,0.5,7.41,1.453488372093023,18.0,0.3,50,100,50,45,1000,1157,1
22.0,22.0,56.0,1.5,7.963232553287335,0.41,0.3,0.17,0.15300000000000002,0.4339622641509434,0.3086956521739131,3.8,40.0,1.0,0.08,0.5,7.41,1.453488372093023,18.0,0.3,100,150,50,45,1000,1157,1
22.0,22.0,56.0,1.5,7.963232553287335,0.41,0.3,0.17,0.15300000000000002,0.4339622641509434,0.3086956521739131,3.8,40.0,1.0,0.08,0.5,7.41,1.453488372093023,18.0,0.3,150,200,50,45,1000,1157,1
17.5,37.0,45.5,1.725,3.9989954764049798,0.3411363636363637,0.3,0.2075,0.20325,0.3490566037735849,0.12570332480818402,3.95,40.0,1.0,0.06625305879494625,0.5,7.41,0.5813953488372092,22.5,0.3,200,400,200,45,1000,1157,1
16.0,42.0,42.0,1.8,2.677583117444195,0.31818181818181823,0.3,0.22,0.22,0.320754716981132,0.064705882352941,4.0,40.0,1.0,0.06167074505992833,0.5,7.41,0.29069767441860467,24.0,0.3,400,600,200,45,1000,1157,1
16.0,42.0,42.0,1.8,2.677583117444195,0.31818181818181823,0.3,0.22,0.22,0.320754716981132,0.064705882352941,4.0,40.0,1.0,0.06167074505992833,0.5,7.41,0.29069767441860467,24.0,0.3,600,800,200,45,1000,1157,1
23.45,36.05,40.5,1.8,3.6065122916287673,0.31818181818181823,0.256,0.22700000000000004,0.22700000000000004,0.320754716981132,0.20188235294117632,4.0,40.0,0.955,0.048909973514368835,0.5,7.409999999999999,0.16027181382305503,18.9,0.256,800,1000,200,45,1000,1157,1
21.0,35.0,44.0,1.8,3.694493314716247,0.31818181818181823,0.22,0.2,0.2,0.320754716981132,0.3141176470588234,4.0,40.0,0.1,0.031604820939408966,0.5,7.41,0.007761857856449212,18.0,0.22,1000,1500,500,45,1000,1157,1
21.0,35.0,44.0,1.8,3.694493314716247,0.31818181818181823,0.22,0.2,0.2,0.320754716981132,0.3141176470588234,4.0,40.0,0.1,0.031604820939408966,0.5,7.41,0.007761857856449212,18.0,0.22,1500,2000,500,45,1000,1157,1
22.0,22.0,56.0,1.5,7.963232553287335,0.41,0.3,0.17,0.15300000000000002,0.4339622641509434,0.3086956521739131,3.8,40.0,1.0,0.08,0.5,7.41,1.453488372093023,18.0,0.3,0,50,50,45,1000,1167,1
22.0,22.0,56.0,1.5,7.963232553287335,0.41,0.3,0.17,0.15300000000000002,0.4339622641509434,0.3086956521739131,3.8,40.0,1.0,0.08,0.5,7.41,1.453488372093023,18.0,0.3,50,100,50,45,1000,1167,1
22.0,22.0,56.0,1.5,7.963232553287335,0.41,0.3,0.17,0.15300000000000002,0.4339622641509434,0.3086956521739131,3.8,40.0,1.0,0.08,0.5,7.41,1.453488372093023,18.0,0.3,100,150,50,45,1000,1167,1
22.0,22.0,56.0,1.5,7.963232553287335,0.41,0.3,0.17,0.15300000000000002,0.4339622641509434,0.3086956521739131,3.8,40.0,1.0,0.08,0.5,7.41,1.453488372093023,18.0,0.3,150,200,50,45,1000,1167,1
17.5,37.0,45.5,1.725,3.9989954764049798,0.3411363636363637,0.3,0.2075,0.20325,0.3490566037735849,0.12570332480818402,3.95,40.0,1.0,0.06625305879494625,0.5,7.41,0.5813953488372092,22.5,0.3,200,400,200,45,1000,1167,1
16.0,42.0,42.0,1.8,2.677583117444195,0.31818181818181823,0.3,0.22,0.22,0.320754716981132,0.064705882352941,4.0,40.0,1.0,0.06167074505992833,0.5,7.41,0.29069767441860467,24.0,0.3,400,600,200,45,1000,1167,1
16.0,42.0,42.0,1.8,2.677583117444195,0.31818181818181823,0.3,0.22,0.22,0.320754716981132,0.064705882352941,4.0,40.0,1.0,0.06167074505992833,0.5,7.41,0.29069767441860467,24.0,0.3,600,800,200,45,1000,1167,1
23.5,35.95,40.55,1.8,3.6290342759163248,0.31818181818181823,0.256,0.22700000000000004,0.22700000000000004,0.320754716981132,0.20188235294117632,4.0,40.0,0.955,0.048909973514368835,0.5,7.409999999999999,0.16027181382305503,18.9,0.256,800,1000,200,45,1000,1167,1
22.0,33.0,45.0,1.8,4.144933000467392,0.31818181818181823,0.22,0.2,0.2,0.320754716981132,0.3141176470588234,4.0,40.0,0.1,0.031604820939408966,0.5,7.41,0.007761857856449212,18.0,0.22,1000,1500,500,45,1000,1167,1
22.0,33.0,45.0,1.8,4.144933000467392,0.31818181818181823,0.22,0.2,0.2,0.320754716981132,0.3141176470588234,4.0,40.0,0.1,0.031604820939408966,0.5,7.41,0.007761857856449212,18.0,0.22,1500,2000,500,45,1000,1167,1
10.0,16.0,74.0,1.53,6.1138375708955985,0.3990000000000001,0.272,0.11699999999999999,0.10529999999999999,0.42264150943396234,0.3564285714285715,3.65,40.0,1.0,0.08,0.5,7.41,1.0174418604651163,13.9,0.272,0,50,50,45,1000,1191,3
10.0,16.0,74.0,1.53,6.1138375708955985,0.3990000000000001,0.272,0.11699999999999999,0.10529999999999999,0.42264150943396234,0.3564285714285715,3.65,40.0,1.0,0.08,0.5,7.41,1.0174418604651163,13.9,0.272,50,100,50,45,1000,1191,3
10.0,16.0,74.0,1.53,6.1138375708955985,0.3990000000000001,0.272,0.11699999999999999,0.10529999999999999,0.42264150943396234,0.3564285714285715,3.65,40.0,1.0,0.08,0.5,7.41,1.0174418604651163,13.9,0.272,100,150,50,45,1000,1191,3
10.0,16.0,74.0,1.53,6.1138375708955985,0.3990000000000001,0.272,0.11699999999999999,0.10529999999999999,0.42264150943396234,0.3564285714285715,3.65,40.0,1.0,0.08,0.5,7.41,1.0174418604651163,13.9,0.272,150,200,50,45,1000,1191,3
5.0,29.0,66.0,1.7075,3.646706199452069,0.353219696969697,0.32439999999999997,0.19210000000000002,0.185925,0.3556603773584906,0.08716205929487195,3.975,40.0,1.0,0.07048436951588564,0.5,7.41,0.436046511627907,,0.32439999999999997,200,400,200,45,1000,1191,3
5.0,29.0,66.0,1.74,3.646706199452069,0.34090909090909094,0.327,0.196,0.196,0.3433962264150944,0.047747252747252805,3.975,40.0,1.0,0.06254020752686196,0.5,7.41,0.436046511627907,,0.327,400,600,200,45,1000,1191,3
18.95,28.55,52.5,1.7625,5.403843165397818,0.33238636363636365,0.3153,0.19465000000000005,0.19465000000000005,0.33490566037735847,0.058885989010988966,3.96375,40.0,1.0,0.054298750830478554,0.5,7.41,0.25294428646748024,,0.3153,600,800,200,45,1000,1191,3
36.0,28.0,36.0,1.79,7.551455012664843,0.321969696969697,0.301,0.193,0.193,0.3245283018867924,0.07249999999999983,3.95,40.0,1.0,0.04422585931267662,0.5,7.41,0.029152677938069776,22.2,0.301,800,1000,200,45,1000,1191,3
37.92,26.02,36.06,1.7755999999999998,10.066041938367004,0.3274242424242425,0.28714,0.17554,0.17554,0.3299622641509433,0.12861764705882342,3.9005,40.0,0.946,0.04007651406202933,0.5,7.41,0.06240310182331093,20.484,0.28714,1000,1500,500,45,1000,1191,3
48.0,15.0,37.0,1.8,30.307705087430968,0.31818181818181823,0.21,0.11199999999999999,0.11199999999999999,0.320754716981132,0.3452941176470587,3.625,40.0,0.1,0.02671725657565136,0.5,7.41,0.0023456130025928633,12.1,0.21,1500,2000,500,45,1000,1191,3
15.0,25.0,60.0,1.54,5.444124742402894,0.41666666666666663,0.314,0.175,0.16624999999999995,0.4188679245283019,0.2503603603603604,3.875,40.0,1.0,0.08,0.5,7.41,1.453488372093023,13.6,0.314,0,50,50,45,1000,1192,4
15.0,25.0,60.0,1.54,5.444124742402894,0.41666666666666663,0.314,0.175,0.16624999999999995,0.4188679245283019,0.2503603603603604,3.875,40.0,1.0,0.08,0.5,7.41,1.453488372093023,13.6,0.314,50,100,50,45,1000,1192,4
15.0,25.0,60.0,1.54,5.444124742402894,0.41666666666666663,0.314,0.175,0.16624999999999995,0.4188679245283019,0.2503603603603604,3.875,40.0,1.0,0.08,0.5,7.41,1.453488372093023,13.6,0.314,100,150,50,45,1000,1192,4
15.0,25.0,60.0,1.54,5.444124742402894,0.41666666666666663,0.314,0.175,0.16624999999999995,0.4188679245283019,0.2503603603603604,3.875,40.0,1.0,0.08,0.5,7.41,1.453488372093023,13.6,0.314,150,200,50,45,1000,1192,4
16.6,25.6,57.8,1.554,5.439222351293863,0.4113636363636364,0.315,0.17799999999999996,0.170125,0.41358490566037737,0.23680886040679858,3.8875,40.0,1.0,0.07757183574776576,0.5,7.41,1.3517441860465116,13.89,0.315,200,400,200,45,1000,1192,4
31.0,31.0,38.0,1.68,5.395100831312585,0.36363636363636365,0.324,0.205,0.205,0.3660377358490566,0.11484536082474231,4.0,40.0,1.0,0.05571835747765747,0.5,7.41,0.436046511627907,16.5,0.324,400,600,200,45,1000,1192,4
31.0,31.0,38.0,1.68,5.395100831312585,0.36363636363636365,0.324,0.205,0.205,0.3660377358490566,0.11484536082474231,4.0,40.0,1.0,0.05571835747765747,0.5,7.41,0.436046511627907,16.5,0.324,600,800,200,45,1000,1192,4
32.45,29.95,37.6,1.682,8.419084504514744,0.3628787878787879,0.31560000000000005,0.1986,0.1986,0.3652830188679246,0.13687728633189228,3.975,40.0,1.0,0.05480176459188437,0.5,7.41,0.4151431516073691,15.865,0.31560000000000005,800,1000,200,45,1000,1192,4
60.0,10.0,30.0,1.72,65.87477429535578,0.3484848484848485,0.156,0.077,0.077,0.3509433962264151,0.555483870967742,3.5,40.0,1.0,0.0373864997621954,0.5,7.41,0.017979311217147843,3.8,0.156,1000,1500,500,45,1000,1192,4
88.8,5.2,6.0,1.7007999999999999,206.6761830299861,0.3557575757575758,0.06384,0.024200000000000003,0.024200000000000003,0.3581886792452831,0.8215456706281834,3.38,40.0,0.136,0.026699081019192963,0.5,7.41,0.14025405616961617,0.248,0.06384,1500,2000,500,45,1000,1192,4
32.0,25.0,43.0,1.6,8.726292374644567,0.3939393939393939,0.293,0.166,0.1494,0.39622641509433953,0.2605238095238094,3.875,40.0,1.0,0.08,0.5,7.41,1.1627906976744187,15.0,0.293,0,50,50,45,1000,1255,3
32.0,25.0,43.0,1.6,8.726292374644567,0.3939393939393939,0.293,0.166,0.1494,0.39622641509433953,0.2605238095238094,3.875,40.0,1.0,0.08,0.5,7.41,1.1627906976744187,15.0,0.293,50,100,50,45,1000,1255,3
32.0,25.0,43.0,1.6,8.726292374644567,0.3939393939393939,0.293,0.166,0.1494,0.39622641509433953,0.2605238095238094,3.875,40.0,1.0,0.08,0.5,7.41,1.1627906976744187,15.0,0.293,100,150,50,45,1000,1255,3
32.0,25.0,43.0,1.6,8.726292374644567,0.3939393939393939,0.293,0.166,0.1494,0.39622641509433953,0.2605238095238094,3.875,40.0,1.0,0.08,0.5,7.41,1.1627906976744187,15.0,0.293,150,200,50,45,1000,1255,3
21.0,42.0,37.0,1.8,2.461546763812099,0.31818181818181823,0.309,0.237,0.237,0.320754716981132,0.036647058823529206,4.0,40.0,1.0,0.06545151701600221,0.5,7.41,0.5813953488372093,24.0,0.309,200,400,200,45,1000,1255,3
21.0,42.0,37.0,1.8,2.461546763812099,0.31818181818181823,0.309,0.237,0.237,0.320754716981132,0.036647058823529206,4.0,40.0,1.0,0.06545151701600221,0.5,7.41,0.5813953488372093,24.0,0.309,400,600,200,45,1000,1255,3
25.05,38.85,36.1,1.8,3.0858520255828545,0.31818181818181823,0.2982,0.23835,0.23835,0.320754716981132,0.07031764705882336,4.0,40.0,1.0,0.05913230144467821,0.5,7.41,0.45058139534883723,19.365,0.2982,600,800,200,45,1000,1255,3
25.6,33.9,40.5,1.8,4.011714455743267,0.31818181818181823,0.27454999999999996,0.2422,0.2422,0.320754716981132,0.14404999999999984,4.0,40.0,0.505,0.04113578358774122,0.5,7.41,0.21075581395348839,12.325,0.27454999999999996,800,1000,200,45,1000,1255,3
22.0,33.0,45.0,1.8,4.144933000467392,0.31818181818181823,0.266,0.244,0.244,0.320754716981132,0.17070588235294096,4.0,40.0,0.1,0.03273057545793495,0.5,7.41,0.14534883720930233,11.2,0.266,1000,1500,500,45,1000,1255,3
22.0,33.0,45.0,1.8,4.144933000467392,0.31818181818181823,0.266,0.244,0.244,0.320754716981132,0.17070588235294096,4.0,40.0,0.1,0.03273057545793495,0.5,7.41,0.14534883720930233,11.2,0.266,1500,2000,500,45,1000,1255,3
16.0,41.0,43.0,1.59,2.893969591735936,0.3977272727272727,0.35600000000000004,0.239,0.21509999999999999,0.3999999999999999,0.10999999999999971,4.0,40.0,1.0,0.08,0.5,7.41,2.8488372093023258,26.5,0.35600000000000004,0,50,50,45,1000,1295,4
16.0,41.0,43.0,1.59,2.893969591735936,0.3977272727272727,0.35600000000000004,0.239,0.21509999999999999,0.3999999999999999,0.10999999999999971,4.0,40.0,1.0,0.08,0.5,7.41,2.8488372093023258,26.5,0.35600000000000004,50,100,50,45,1000,1295,4
16.0,41.0,43.0,1.59,2.893969591735936,0.3977272727272727,0.35600000000000004,0.239,0.21509999999999999,0.3999999999999999,0.10999999999999971,4.0,40.0,1.0,0.08,0.5,7.41,2.8488372093023258,26.5,0.35600000000000004,100,150,50,45,1000,1295,4
16.0,41.0,43.0,1.59,2.893969591735936,0.3977272727272727,0.35600000000000004,0.239,0.21509999999999999,0.3999999999999999,0.10999999999999971,4.0,40.0,1.0,0.08,0.5,7.41,2.8488372093023258,26.5,0.35600000000000004,150,200,50,45,1000,1295,4
15.0,46.0,39.0,1.8,2.329155443928571,0.31818181818181823,0.31818181818181823,0.255,0.255,0.320754716981132,0.008021390374331173,4.0,40.0,1.0,0.05954960545450635,0.5,7.41,0.5813953488372093,26.0,0.31818181818181823,200,400,200,45,1000,1295,4
15.0,46.0,39.0,1.8,2.329155443928571,0.31818181818181823,0.31818181818181823,0.255,0.255,0.320754716981132,0.008021390374331173,4.0,40.0,1.0,0.05954960545450635,0.5,7.41,0.5813953488372093,26.0,0.31818181818181823,400,600,200,45,1000,1295,4
15.0,46.0,39.0,1.8,2.329155443928571,0.31818181818181823,0.31818181818181823,0.255,0.255,0.320754716981132,0.008021390374331173,4.0,40.0,1.0,0.05954960545450635,0.5,7.41,0.5813953488372093,26.0,0.31818181818181823,600,800,200,45,1000,1295,4
15.3,45.3,39.4,1.7990000000000002,2.400202057727864,0.3185606060606061,0.3185606060606061,0.25429999999999997,0.25429999999999997,0.3211320754716981,0.008007658666003024,4.0,40.0,1.0,0.05734640308616229,0.5,7.41,0.5668604651162791,25.75,0.3185606060606061,800,1000,200,45,1000,1295,4
18.0,39.0,43.0,1.79,3.0396215819215024,0.321969696969697,0.321969696969697,0.248,0.248,0.3245283018867924,0.00788407329104967,4.0,40.0,1.0,0.037517581771065754,0.5,7.41,0.436046511627907,23.5,0.321969696969697,1000,1500,500,45,1000,1295,4
21.84,38.04,40.12,1.7995999999999999,0.5364508961204211,0.31833333333333336,0.2720787878787879,0.24991999999999998,0.24991999999999998,0.3209056603773584,0.15222124528458292,4.0,40.0,0.136,0.026441070778369838,0.5,7.41,0.1569767441860465,23.5,0.2720787878787879,1500,2000,500,45,1000,1295,4
